Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_00140	9833866	7886861	18811	253679	0	0	0	0	8000	0	0	0	0	1057518	424600	184397	80.20102165313214	9833866.0	9580187.0	97.42	253679.0	2.58	ecoli_00140_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9833866.0	0.0	20-31	51.0	17.257489516986812	29.969302103567408	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		9924761	4143096	9924761	307667591	7236150	294770242	4.1919751632208815	0.0309	0.4389	0.5303		
ecoli_00141	9186192	7376285	10074	206976	0	0	0	0	4435	0	0	0	0	1133881	275410	179131	80.29752698397769	9186192.0	8979216.0	97.75	206976.0	2.25	ecoli_00141_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9186192.0	0.0	20-31	52.0	19.40796033975421	30.330179904796246	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		9250128	1215481	9250128	286753968	6164947	279101853	2.6685297690457763	0.0298	0.4626	0.5076		
ecoli_00142	3614911	2452634	1163	52908	0	0	0	0	6774	0	0	0	0	883768	141290	76374	67.84770081476418	3614911.0	3562003.0	98.54	52908.0	1.46	ecoli_00142_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3614911.0	0.0	20-35	51.0	26.64912653377592	34.488921304009985	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		3630212	1189620	3630212	127057420	555706	124818241	1.7623362728441991	0.0367	0.5147	0.4485		
ecoli_00143	3542185	2900341	2637	72525	0	0	0	0	43549	0	0	0	0	271180	163900	88053	81.87999779796931	3542185.0	3469660.0	97.95	72525.0	2.05	ecoli_00143_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3542185.0	0.0	20-31	50.0	26.185446662883066	30.553322878392855	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		3645785	1169664	3645785	113019335	146530	108942245	3.6074269946819273	0.0431	0.4306	0.5263		
ecoli_00144	3950192	2499199	9499	65449	0	0	0	0	13653	0	0	0	0	1150250	136975	75167	63.267785464605254	3950192.0	3884743.0	98.34	65449.0	1.66	ecoli_00144_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3950192.0	0.0	20-35	52.0	27.713399398472344	34.60710492046969	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		3966272	1073246	3966272	138819520	159255	137242327	1.1361464151439222	0.0367	0.5277	0.4356		
ecoli_00145	3828665	2520381	1624	63352	0	0	0	0	14861	0	0	0	0	1018982	133696	75769	65.82923812869497	3828665.0	3765313.0	98.35	63352.0	1.65	ecoli_00145_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3828665.0	0.0	20-35	52.0	26.67402030462297	34.600176824036566	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		3844985	1214794	3844985	134574475	593745	132300861	1.6894838341371945	0.0342	0.5039	0.4619		
ecoli_00146	5684743	2505833	406	2650185	0	0	0	0	2947	0	0	0	0	396277	124118	4977	44.07996984208433	5684743.0	3034558.0	53.38	2650185.0	46.62	ecoli_00146_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5684743.0	0.0	20-150	51.0	27.67884553712605	136.78379409588086	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		5689368	3282615	5689368	853405200	6145365	780147545	8.584158498213979	0.0104	0.4444	0.5453		
ecoli_00147	6052480	3001590	311	2498451	0	0	0	0	2965	0	0	0	0	363239	180559	5365	49.592728930950614	6052480.0	3554029.0	58.72	2498451.0	41.28	ecoli_00147_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6052480.0	0.0	20-150	51.0	23.790499287244447	138.3218264248705	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		6057659	3195971	6057659	908648850	4990175	841685922	7.369505612646733	0.0129	0.4494	0.5377		
ecoli_00148	6433834	3144048	245	2712150	0	0	0	0	5760	0	0	0	0	368505	196091	7035	48.86740938606746	6433834.0	3721684.0	57.85	2712150.0	42.15	ecoli_00148_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6433834.0	0.0	20-150	51.0	26.972365851676944	137.71460252160688	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		6439613	3436644	6439613	965941950	8274882	890237265	7.837394886928763	0.0128	0.4591	0.5281		
ecoli_00149	5018265	2378962	365	2164367	0	0	0	0	2986	0	0	0	0	354678	111828	5079	47.40606564220901	5018265.0	2853898.0	56.87	2164367.0	43.13	ecoli_00149_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5018265.0	0.0	20-150	51.0	28.860842631014307	138.1226716803517	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		5023209	2791936	5023209	753481350	5497945	695197251	7.735307449879151	0.0095	0.4462	0.5442		
ecoli_00150	5859971	2712119	4517	2595353	0	0	0	0	3572	0	0	0	0	362920	176412	5078	46.282123239176435	5859971.0	3264618.0	55.71	2595353.0	44.29	ecoli_00150_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5859971.0	0.0	20-150	51.0	23.77647974734159	137.38589576637835	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		5865488	3314942	5865488	879823200	6269294	808014319	8.161739881376167	0.0127	0.4565	0.5308		
ecoli_00151	3906008	1540310	1478885	58269	0	0	0	0	9583	0	0	0	0	684588	94649	39724	39.4343790386502	3906008.0	3847739.0	98.51	58269.0	1.49	ecoli_00151_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3906008.0	0.0	20-35	52.0	21.222281733158475	34.53926617661817	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		3922738	1167531	3922738	137295830	612485	135056755	1.6308397713171623	0.4072	0.3212	0.2716		
ecoli_00152	3787844	2271283	6135	50218	0	0	0	0	12536	0	0	0	0	1253337	130402	63933	59.96242189488268	3787844.0	3737626.0	98.67	50218.0	1.33	ecoli_00152_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3787844.0	0.0	20-35	52.0	28.00486775222751	34.58993427395637	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		3804115	1193729	3804115	133144025	576709	130918467	1.6715417759077058	0.1671	0.4225	0.4104		
ecoli_00153	4295672	2335718	857779	68713	0	0	0	0	10216	0	0	0	0	829290	131674	62282	54.37375106851734	4295672.0	4226959.0	98.4	68713.0	1.6	ecoli_00153_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4295672.0	0.0	20-35	52.0	24.45906906421915	34.58862734398716	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		4313072	1334418	4313072	150957520	625918	148488635	1.6354832803294597	0.2343	0.3915	0.3743		
ecoli_00154	4593070	3202530	6756	70895	0	0	0	0	10427	0	0	0	0	1049264	182917	70281	69.72526001127785	4593070.0	4522175.0	98.46	70895.0	1.54	ecoli_00154_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4593070.0	0.0	20-35	51.0	23.497121187291263	34.599797303328714	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		4614203	1512318	4614203	161497105	744888	158652725	1.761257577960918	0.0543	0.5167	0.429		
ecoli_00155	5699287	1514601	1076347	2558668	0	0	0	0	215	0	0	0	0	450389	95869	3198	26.57527160853629	5699287.0	3140619.0	55.11	2558668.0	44.89	ecoli_00155_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5699287.0	0.0	20-150	52.0	23.7009625361438	137.17662472516298	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass		5706374	3256075	5706374	855956100	2590925	785713749	8.206302986800376	0.3551	0.341	0.3039		
ecoli_00156	4833809	6619	2134550	2339009	0	0	0	0	50	0	0	0	0	350990	2569	22	0.136931351652496	4833809.0	2494800.0	51.61	2339009.0	48.39	ecoli_00156_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4833809.0	0.0	20-150	53.0	13.043558895528705	135.17673784793732	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		4841148	2744557	4841148	726172200	3749750	654995647	9.801608075880623	0.8502	0.0618	0.08800000000000001		
ecoli_00157	4209432	2911973	8645	55397	0	0	0	0	12286	0	0	0	0	995669	151434	74028	69.17733794013064	4209432.0	4154035.0	98.68	55397.0	1.32	ecoli_00157_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4209432.0	0.0	20-35	51.0	25.52727047762425	34.53251483810642	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		4226462	1219209	4226462	147926170	158304	146146514	1.2030704235768424	0.1136	0.4291	0.4573		
ecoli_00158	3632658	2098379	832762	66813	0	0	0	0	11687	0	0	0	0	452586	110830	59601	57.76428719686797	3632658.0	3565845.0	98.16	66813.0	1.84	ecoli_00158_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3632658.0	0.0	20-35	51.0	24.24386576125033	34.54378804720951	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		3648147	1077184	3648147	127685145	133920	126124858	1.2219800510074996	0.2581	0.3538	0.3882		
ecoli_00159	4085490	2999024	4197	55858	0	0	0	0	11990	0	0	0	0	745561	180660	88200	73.40671498400437	4085490.0	4029632.0	98.63	55858.0	1.37	ecoli_00159_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4085490.0	0.0	20-35	50.0	25.32942410424915	34.532224775975465	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		4103006	1300425	4103006	143605210	624070	141233400	1.6516183500584691	0.0773	0.4089	0.5138		
ecoli_00160	4161897	2675432	22072	61126	0	0	0	0	19942	0	0	0	0	1147262	150392	85671	64.2839551291154	4161897.0	4100771.0	98.53	61126.0	1.47	ecoli_00160_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4161897.0	0.0	20-35	51.0	24.683521797801628	34.534734281026175	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		4181278	1296175	4181278	146344730	704239	143891372	1.6764238794249715	0.1826	0.3689	0.4485		
ecoli_00169	14059527	11809285	3918	530354	0	0	0	0	72208	0	0	0	0	871026	536642	236094	83.99489541860122	14059527.0	13529173.0	96.23	530354.0	3.77	ecoli_00169_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14059527.0	0.0	20-101	50.0	15.824178635580356	99.58667869836587	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		14079450	4184844	14079450	1422024450	697682	1415237781	0.4772540303368202	0.0134	0.408	0.5786		
ecoli_00170	13335173	11195049	3781	479486	0	0	0	0	76499	0	0	0	0	847422	516691	216245	83.95128432154573	13335173.0	12855687.0	96.4	479486.0	3.6	ecoli_00170_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13335173.0	0.0	20-101	50.0	15.430839562797495	99.58942174953413	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		13351511	4080964	13351511	1348502611	4666478	1337732608	0.7986638596133945	0.0132	0.4042	0.5826		
ecoli_00171	11008873	9035457	1379	477117	0	0	0	0	379	0	0	0	0	1059048	380303	55190	82.07431405558043	11008873.0	10531756.0	95.67	477117.0	4.33	ecoli_00171_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11008873.0	0.0	20-101	51.0	20.124751299795193	99.30426484164181	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		11031928	3168742	11031928	1114224728	7856469	1101255512	1.1639677054447854	0.0125	0.4376	0.5499		
ecoli_00172	7723055	6048894	3170	379035	0	0	0	0	21312	0	0	0	0	871192	337406	62046	78.32255499928459	7723055.0	7344020.0	95.09	379035.0	4.91	ecoli_00172_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7723055.0	0.0	20-101	51.0	17.829996635650602	99.76304506442075	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		7751299	2228553	7751299	782881199	7552002	771987704	1.3914620780157476	0.0175	0.4457	0.5368		
ecoli_00173	13311287	10825330	9591	491326	0	0	0	0	40003	0	0	0	0	1378042	425567	141428	81.3244429332791	13311287.0	12819961.0	96.31	491326.0	3.69	ecoli_00173_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13311287.0	0.0	20-101	51.0	17.611186684830614	99.7556336964262	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		13324226	3927726	13324226	1345746826	629849	1339183025	0.487744118966995	0.0148	0.4339	0.5513		
ecoli_00174	13703063	10860690	8397	595165	0	0	0	0	115055	0	0	0	0	1429117	501144	193495	79.25738938805141	13703063.0	13107898.0	95.66	595165.0	4.34	ecoli_00174_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13703063.0	0.0	20-101	51.0	17.182441703042524	99.77097149739441	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		13721416	4068581	13721416	1385863016	652536	1379291697	0.4741680039176398	0.0134	0.4432	0.5434		
ecoli_00175	14041203	11199464	4874	631067	0	0	0	0	107731	0	0	0	0	1467907	502566	127594	79.7614278491665	14041203.0	13410136.0	95.51	631067.0	4.49	ecoli_00175_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14041203.0	0.0	20-101	51.0	17.60926960365286	99.77147599105291	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass		14059012	4090766	14059012	1419960212	663675	1413287776	0.4699030257053428	0.0165	0.4577	0.5258		
ecoli_00176	13844790	11123168	5382	507504	0	0	0	0	98875	0	0	0	0	1486462	498643	124756	80.34190478873279	13844790.0	13337286.0	96.33	507504.0	3.67	ecoli_00176_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13844790.0	0.0	20-101	51.0	17.769295134357336	99.76696865752388	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass		13860947	4302186	13860947	1399955647	4447183	1389199804	0.7682988402560441	0.0185	0.4508	0.5307		
ecoli_00177	7918088	5822413	6239	333262	0	0	0	0	452	0	0	0	0	1470065	255409	30248	73.53306757894076	7918088.0	7584826.0	95.79	333262.0	4.21	ecoli_00177_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7918088.0	0.0	20-101	52.0	18.71600713424222	99.69572957511964	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass		7930536	2271709	7930536	800984136	387906	796689430	0.5361786590989362	0.0154	0.5281	0.4565		
ecoli_00178	7663600	5782140	6383	329628	0	0	0	0	221	0	0	0	0	1319813	215255	10160	75.44939715016443	7663600.0	7333972.0	95.7	329628.0	4.3	ecoli_00178_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7663600.0	0.0	20-101	52.0	19.57864227526256	99.39109478574038	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		7669728	2302404	7669728	774642528	2479237	767302189	0.9475775902662552	0.0154	0.5152	0.4693		
ecoli_00179	12872555	10108823	8156	602320	0	0	0	0	96446	0	0	0	0	1347334	525859	183617	78.53004318101573	12872555.0	12270235.0	95.32	602320.0	4.68	ecoli_00179_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12872555.0	0.0	20-101	50.0	16.968306486320873	99.54321189538518	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass		12896277	3842130	12896277	1302523977	633117	1296036929	0.4980367436261022	0.0164	0.4401	0.5435		
ecoli_00180	13591553	10830969	9517	585606	0	0	0	0	83280	0	0	0	0	1332381	573253	176547	79.68897299668404	13591553.0	13005947.0	95.69	585606.0	4.31	ecoli_00180_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13591553.0	0.0	20-101	50.0	16.037855696488045	99.60347827801577	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass		13608258	4061867	13608258	1374434058	653229	1367678382	0.4915241994097908	0.0175	0.4421	0.5405		
ecoli_00181	10310512	8438879	3293	462969	0	0	0	0	82564	0	0	0	0	714119	447088	161600	81.84733212084909	10310512.0	9847543.0	95.51	462969.0	4.49	ecoli_00181_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10310512.0	0.0	20-101	51.0	18.819522254945507	99.67579340385812	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		10325737	3201986	10325737	1042899437	743932	1036820354	0.5829021269286581	0.0156	0.4009	0.5835		
ecoli_00182	12350619	10131399	2779	533374	0	0	0	0	85195	0	0	0	0	871857	532219	193796	82.03150789446262	12350619.0	11817245.0	95.68	533374.0	4.32	ecoli_00182_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12350619.0	0.0	20-101	50.0	15.686429359820252	99.59353778138569	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		12363848	3854671	12363848	1248748648	3650543	1239006456	0.7801563601772965	0.0144	0.4014	0.5842		
ecoli_00183	8407486	6495636	2035	441662	0	0	0	0	23945	0	0	0	0	1032440	351907	59861	77.26014649325612	8407486.0	7965824.0	94.75	441662.0	5.25	ecoli_00183_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8407486.0	0.0	20-101	50.0	23.28715436277789	99.20604661131756	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		8441355	2559962	8441355	852576855	403279	848304850	0.5010697833217628	0.0199	0.4766	0.5035		
ecoli_00184	8370565	6426295	927	441030	0	0	0	0	24360	0	0	0	0	1061642	354098	62213	76.77253566515522	8370565.0	7929535.0	94.73	441030.0	5.27	ecoli_00184_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8370565.0	0.0	20-101	50.0	23.38410329775069	99.17356379169148	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		8408759	2536826	8408759	849284659	416799	845158274	0.4858659527488297	0.0192	0.4704	0.5104		
ecoli_00185	14745471	12029493	6152	510967	0	0	0	0	90386	0	0	0	0	1282343	601108	225022	81.5809342407577	14745471.0	14234504.0	96.53	510967.0	3.47	ecoli_00185_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14745471.0	0.0	20-101	51.0	16.161203149252344	99.61775191853823	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		14766394	4377978	14766394	1491405794	756705	1484633280	0.454102701440893	0.0163	0.4189	0.5648		
ecoli_00186	13794528	11304068	4071	468455	0	0	0	0	102323	0	0	0	0	1125519	556221	233871	81.94602961406144	13794528.0	13326073.0	96.6	468455.0	3.4	ecoli_00186_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13794528.0	0.0	20-101	51.0	16.609333538183073	99.62332991748613	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		13811812	4158094	13811812	1394993012	4946215	1384322544	0.7649119320462947	0.0144	0.4173	0.5683		
ecoli_00187	14769152	11863558	4133	564301	0	0	0	0	118922	0	0	0	0	1459202	547939	211097	80.3266023668793	14769152.0	14204851.0	96.18	564301.0	3.82	ecoli_00187_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14769152.0	0.0	20-101	51.0	18.689625801109	99.79419089193476	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass		14792483	4452769	14792483	1494040783	5910677	1481982288	0.8071061471151287	0.0166	0.4319	0.5515		
ecoli_00188	15217275	12172519	4000	559654	0	0	0	0	109999	0	0	0	0	1603895	544101	223107	79.99145050608601	15217275.0	14657621.0	96.32	559654.0	3.68	ecoli_00188_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15217275.0	0.0	20-101	51.0	17.303744855311347	99.624389254975	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		15242149	4569031	15242149	1539457049	6042771	1527135268	0.8003978420836085	0.0179	0.4371	0.5451		
ecoli_00189	14308827	11641371	4200	643547	0	0	0	0	122650	0	0	0	0	1123660	565957	207442	81.35796875592945	14308827.0	13665280.0	95.5	643547.0	4.5	ecoli_00189_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14308827.0	0.0	20-101	51.0	17.6884029708095	99.71857553382958	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		14329383	4295286	14329383	1447267683	710651	1439618891	0.5284987766841471	0.0154	0.4002	0.5844		
ecoli_00190	13566819	11116529	4749	599774	0	0	0	0	116342	0	0	0	0	975451	523001	230973	81.93909714576424	13566819.0	12967045.0	95.58	599774.0	4.42	ecoli_00190_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13566819.0	0.0	20-101	50.0	16.59559023613332	99.53727237018494	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		13588624	4171069	13588624	1372451024	5602523	1360262512	0.8880835663247683	0.0156	0.3967	0.5877		
ecoli_00191	8159938	6254771	2268	446980	0	0	0	0	33782	0	0	0	0	1013584	337264	71289	76.65218779848574	8159938.0	7712958.0	94.52	446980.0	5.48	ecoli_00191_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8159938.0	0.0	20-101	50.0	24.04319374929069	99.14800308531755	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		8197734	2401963	8197734	827971134	403781	824029752	0.4760289143123678	0.031	0.4283	0.5407		
ecoli_00192	9343226	7183249	1211	495500	0	0	0	0	31483	0	0	0	0	1178644	375253	77886	76.88189282802321	9343226.0	8847726.0	94.7	495500.0	5.3	ecoli_00192_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9343226.0	0.0	20-101	50.0	22.095792782578897	99.1673094496483	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		9387835	2666707	9387835	948171335	10718669	933506482	1.5466458917997137	0.0184	0.4386	0.5429999999999999		
ecoli_00193	7998898	6408013	376	440553	0	0	0	0	66870	0	0	0	0	658768	327226	97092	80.11119781749936	7998898.0	7558345.0	94.49	440553.0	5.51	ecoli_00193_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7998898.0	0.0	20-101	51.0	19.69263494538584	99.76839734673452	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		8026594	2375975	8026594	810685994	577189	806756430	0.484720844949	0.0156	0.4293	0.5551		
ecoli_00194	8592205	6954139	280	409455	0	0	0	0	78798	0	0	0	0	691895	349955	107683	80.93544090253899	8592205.0	8182750.0	95.23	409455.0	4.77	ecoli_00194_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8592205.0	0.0	20-101	51.0	19.42881605785002	99.76483638367569	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		8612655	2572612	8612655	869878155	6305905	859899237	1.1471627310838723	0.0156	0.4283	0.5561		
ecoli_00195	8927508	7061824	1574	425495	0	0	0	0	73769	0	0	0	0	889165	369355	106326	79.10185014675987	8927508.0	8502013.0	95.23	425495.0	4.77	ecoli_00195_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8927508.0	0.0	20-101	51.0	18.019515967137067	99.7660363899982	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		8952048	2649781	8952048	904156848	645244	899758088	0.4865040849638071	0.0295	0.4233	0.5472		
ecoli_00196	7326270	5230989	1431	499133	0	0	0	0	80054	0	0	0	0	1099705	320060	94898	71.40043978723143	7326270.0	6827137.0	93.19	499133.0	6.81	ecoli_00196_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7326270.0	0.0	20-101	50.0	25.69683474254385	99.23265454317136	pass	pass	pass	warn	warn	pass	warn	fail	fail	pass		7364507	2161617	7364507	743815207	581840	740165386	0.4906892149625007	0.0296	0.45399999999999996	0.5164		
ecoli_00197	9053003	6613096	831	559494	0	0	0	0	100077	0	0	0	0	1253836	404353	121316	73.04864474252356	9053003.0	8493509.0	93.82	559494.0	6.18	ecoli_00197_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9053003.0	0.0	20-101	51.0	17.578751983157407	99.76264141302065	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass		9113140	2679905	9113140	920427140	678849	915925631	0.4890673910376002	0.0261	0.4549	0.519		
ecoli_00198	4611317	3562592	358	292075	0	0	0	0	67022	0	0	0	0	432551	189117	67602	77.25758172773634	4611317.0	4319242.0	93.67	292075.0	6.33	ecoli_00198_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4611317.0	0.0	21-101	51.0	23.13644929388854	99.7704000830999	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		4646052	1368483	4646052	469251252	333852	466991287	0.481610862063294	0.0228	0.4247	0.5525		
ecoli_00199	12869990	10538799	14576	538439	0	0	0	0	73971	0	0	0	0	1030244	544769	129192	81.88661374251261	12869990.0	12331551.0	95.82	538439.0	4.18	ecoli_00199_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12869990.0	0.0	20-101	51.0	16.916394494733883	99.76650300427583	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		12886326	3842315	12886326	1301518926	712087	1295238526	0.4825438858043928	0.0177	0.4334	0.5489		
ecoli_00200	11583932	9568927	10339	322089	0	0	0	0	141340	0	0	0	0	894311	499105	147821	82.60517240605348	11583932.0	11261843.0	97.22	322089.0	2.78	ecoli_00200_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11583932.0	0.0	20-101	51.0	14.637873063496153	99.7931006501074	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass		11608719	3631688	11608719	1172480619	4774565	1162486753	0.8523693985256401	0.0186	0.4334	0.5479999999999999		
ecoli_00201	11665432	9152596	7090	584656	0	0	0	0	117065	0	0	0	0	1279825	416689	107511	78.45912607437084	11665432.0	11080776.0	94.99	584656.0	5.01	ecoli_00201_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11665432.0	0.0	20-101	50.0	18.65711415801565	99.58574255972691	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		11683188	3490132	11683188	1180001988	635610	1174278771	0.485017572699208	0.0191	0.4609	0.52		
ecoli_00202	11768486	8930902	237369	545646	0	0	0	0	111188	0	0	0	0	1435402	407562	100417	75.88828333568142	11768486.0	11222840.0	95.36	545646.0	4.64	ecoli_00202_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11768486.0	0.0	20-101	51.0	16.636389147926085	99.7662526853497	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass		11785423	3492032	11785423	1190327723	633995	1184635005	0.4782479555842455	0.0179	0.4698	0.5123		
ecoli_00203	10044662	8060320	6490	424811	0	0	0	0	152743	0	0	0	0	868533	385581	146184	80.24481062677869	10044662.0	9619851.0	95.77	424811.0	4.23	ecoli_00203_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10044662.0	0.0	20-101	50.0	18.975450630696827	99.59044017608556	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		10065487	3001562	10065487	1016614187	386375	1012000583	0.4538205406728207	0.0195	0.4431	0.5374		
ecoli_00204	9380923	7512689	6026	356376	0	0	0	0	168951	0	0	0	0	810286	372477	154118	80.08475285427672	9380923.0	9024547.0	96.2	356376.0	3.8	ecoli_00204_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9380923.0	0.0	20-101	51.0	17.802470022844485	99.79818659635092	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		9400831	2881044	9400831	949483931	4073973	941281937	0.863837052130164	0.0195	0.4262	0.5543		
