,sample_id,study,project,condition,rep_id,Strain Description,Strain,Culture Type,Evolved Sample,Base Media,Temperature (C),pH,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Antibiotic for selection,Growth Rate (1/hr),Isolate Type,Additional Details,Sequencing Machine,LibraryLayout,Platform,Biological Replicates,DOI,GEO,Published,SRX,Run,contact,creator,run_date,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,passed_similar_replicates,passed_number_replicates,full_name,glucose_control,pure_precise
ecoli_00090,cra_crp__delcra_glc__1,Cra/Crp,cra_crp,delcra_glc,1,Escherichia coli K-12 MG1655 del_cra,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,aebersold trace element mixture,,Kanamycin,0.67,,,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky069,GSE65643,1.0,SRX865363,SRR1787596,Donghyuk Kim,Donghyuk Kim,11/18/14,True,True,True,True,True,True,cra_crp:delcra_glc,False,True
ecoli_00091,cra_crp__delcra_glc__2,Cra/Crp,cra_crp,delcra_glc,2,Escherichia coli K-12 MG1655 del_cra,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,aebersold trace element mixture,,Kanamycin,0.67,,,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky069,GSE65643,1.0,SRX865364,SRR1787597,Donghyuk Kim,Donghyuk Kim,11/18/14,True,True,True,True,True,True,cra_crp:delcra_glc,False,True
ecoli_00105,crp__wt_fru__1,Crp ARs,crp,wt_fru,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,fructose(2),NH4Cl(1),O2,sauer trace element mixture,,,,,,MiSeq,PAIRED,ILLUMINA,1.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837339,SRR1751336;SRR1751337;SRR1751338,Haythem Latif,Haythem Latif,8/15/13,True,True,True,True,True,True,crp:wt_fru,False,True
ecoli_00106,crp__wt_glyc__1,Crp ARs,crp,wt_glyc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,,,,,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837344,SRR1751347;SRR1751348;SRR1751349,Haythem Latif,Haythem Latif,8/14/13,True,True,True,True,True,True,crp:wt_glyc,False,True
ecoli_00107,crp__wt_glyc__2,Crp ARs,crp,wt_glyc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,,,,,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837345,SRR1751350;SRR1751351;SRR1751352,Haythem Latif,Haythem Latif,8/14/13,True,True,True,True,True,True,crp:wt_glyc,False,True
ecoli_00108,crp__delar1_glyc__1,Crp ARs,crp,delar1_glyc,1,Escherichia coli K-12 MG1655 crp_delAr1,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837322,SRR1751295;SRR1751296;SRR1751297,Haythem Latif,Haythem Latif,4/8/14,True,True,True,True,True,True,crp:delar1_glyc,False,True
ecoli_00109,crp__delar1_glyc__2,Crp ARs,crp,delar1_glyc,2,Escherichia coli K-12 MG1655 crp_delAr1,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,2.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837323,SRR1751298;SRR1751299;SRR1751300,Haythem Latif,Haythem Latif,4/8/14,True,True,True,True,True,True,crp:delar1_glyc,False,True
ecoli_00110,crp__delar1ar2_glyc__1,Crp ARs,crp,delar1ar2_glyc,1,Escherichia coli K-12 MG1655 crp_delAr1delAr2,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837324,SRR1751301;SRR1751302;SRR1751303,Haythem Latif,Haythem Latif,4/8/14,True,True,True,True,True,True,crp:delar1ar2_glyc,False,True
ecoli_00111,crp__delar1ar2_glyc__2,Crp ARs,crp,delar1ar2_glyc,2,Escherichia coli K-12 MG1655 crp_delAr1delAr2,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837325,SRR1751304;SRR1751305;SRR1751306,Haythem Latif,Haythem Latif,4/8/14,True,True,True,True,True,True,crp:delar1ar2_glyc,False,True
ecoli_00112,crp__delar1ar2_glyc__3,Crp ARs,crp,delar1ar2_glyc,3,Escherichia coli K-12 MG1655 crp_delAr1delAr2,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837326,SRR1751307;SRR1751308;SRR1751309,Haythem Latif,Haythem Latif,4/8/14,True,True,True,True,True,True,crp:delar1ar2_glyc,False,True
ecoli_00113,crp__delar2_glyc__1,Crp ARs,crp,delar2_glyc,1,Escherichia coli K-12 MG1655 crp_delAr2,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837327,SRR1751310;SRR1751311;SRR1751312,Haythem Latif,Haythem Latif,4/8/14,True,True,True,True,True,True,crp:delar2_glyc,False,True
ecoli_00114,crp__delar2_glyc__2,Crp ARs,crp,delar2_glyc,2,Escherichia coli K-12 MG1655 crp_delAr2,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837328,SRR1751313;SRR1751314,Haythem Latif,Haythem Latif,4/8/14,True,True,True,True,True,True,crp:delar2_glyc,False,True
ecoli_00115,crp__delar2_glyc__3,Crp ARs,crp,delar2_glyc,3,Escherichia coli K-12 MG1655 crp_delAr2,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837329,SRR1751315;SRR1751316;SRR1751317,Haythem Latif,Haythem Latif,4/8/14,True,True,True,True,True,True,crp:delar2_glyc,False,True
ecoli_00116,crp__delcrp_fru__1,Crp ARs,crp,delcrp_fru,1,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,fructose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837330,SRR1751318;SRR1751319,Haythem Latif,Haythem Latif,3/27/14,True,True,True,True,True,True,crp:delcrp_fru,False,True
ecoli_00117,crp__delcrp_fru__2,Crp ARs,crp,delcrp_fru,2,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,fructose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837331,SRR1751320;SRR1751321,Haythem Latif,Haythem Latif,3/27/14,True,True,True,True,True,True,crp:delcrp_fru,False,True
ecoli_00118,crp__delcrp_fru__3,Crp ARs,crp,delcrp_fru,3,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,fructose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837332,SRR1751322;SRR1751323,Haythem Latif,Haythem Latif,3/27/14,True,True,True,True,True,True,crp:delcrp_fru,False,True
ecoli_00119,crp__delcrp_glc__1,Crp ARs,crp,delcrp_glc,1,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837333,SRR1751324;SRR1751325,Haythem Latif,Haythem Latif,3/27/14,True,True,True,True,True,True,crp:delcrp_glc,False,True
ecoli_00120,crp__delcrp_glc__2,Crp ARs,crp,delcrp_glc,2,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837334,SRR1751326;SRR1751327,Haythem Latif,Haythem Latif,3/27/14,True,True,True,True,True,True,crp:delcrp_glc,False,True
ecoli_00121,crp__delcrp_glc__3,Crp ARs,crp,delcrp_glc,3,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837335,SRR1751328;SRR1751329,Haythem Latif,Haythem Latif,3/27/14,True,True,True,True,True,True,crp:delcrp_glc,False,True
ecoli_00122,crp__delcrp_glyc__1,Crp ARs,crp,delcrp_glyc,1,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837336,SRR1751330;SRR1751331,Haythem Latif,Haythem Latif,3/27/14,True,True,True,True,True,True,crp:delcrp_glyc,False,True
ecoli_00123,crp__delcrp_glyc__2,Crp ARs,crp,delcrp_glyc,2,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837337,SRR1751332;SRR1751333,Haythem Latif,Haythem Latif,3/27/14,True,True,True,True,True,True,crp:delcrp_glyc,False,True
ecoli_00124,crp__delcrp_glyc__3,Crp ARs,crp,delcrp_glyc,3,Escherichia coli K-12 MG1655 del_crp,MG1655,Batch,No,M9,37,7.0,glycerol(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,,,,MiSeq,PAIRED,ILLUMINA,3.0,doi.org/10.1371/journal.pone.0197272,GSE64849,1.0,SRX837338,SRR1751334;SRR1751335,Haythem Latif,Haythem Latif,3/27/14,True,True,True,True,True,True,crp:delcrp_glyc,False,True
ecoli_00132,42c__wt_42c__1,42C Evolution,42c,wt_42c,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,42,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,0.82,,,MiSeq,PAIRED,ILLUMINA,1.0,doi.org/10.1093/molbev/msu209,GSE132442,1.0,SRX6027824,SRR9257363,Ryan LaCroix,Richard Szubin,5/1/13,True,True,True,True,True,True,42c:wt_42c,False,True
ecoli_00142,ssw__wt_ac__1,Substrate-switching Evolution,ssw,wt_ac,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,acetate(4),NH4Cl(1),O2,sauer trace element mixture,,,0.27,,,HiSeq 2000,PAIRED,ILLUMINA,1.0,doi.org/10.1128/AEM.00410-17,GSE97944,1.0,SRX2744800,SRR5456731,Troy Sandberg,Ying Hefner,4/18/17,True,True,True,True,True,True,ssw:wt_ac,False,True
ecoli_00143,ssw__wt_glc__1,Substrate-switching Evolution,ssw,wt_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,0.73,,,HiSeq 2000,PAIRED,ILLUMINA,1.0,doi.org/10.1128/AEM.00410-17,GSE97944,1.0,SRX2744783,SRR5456714,Troy Sandberg,Ying Hefner,4/18/17,True,True,True,True,True,True,ssw:wt_glc,True,True
ecoli_00144,ssw__wt_glyc__1,Substrate-switching Evolution,ssw,wt_glyc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glycerol(2.5),NH4Cl(1),O2,sauer trace element mixture,,,0.45,,,HiSeq 2000,PAIRED,ILLUMINA,1.0,doi.org/10.1128/AEM.00410-17,GSE97944,1.0,SRX2744791,SRR5456722,Troy Sandberg,Ying Hefner,4/18/17,True,True,True,True,True,True,ssw:wt_glyc,False,True
ecoli_00145,ssw__wt_xyl__1,Substrate-switching Evolution,ssw,wt_xyl,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,xylose(4),NH4Cl(1),O2,sauer trace element mixture,,,0.55,,,HiSeq 2000,PAIRED,ILLUMINA,1.0,doi.org/10.1128/AEM.00410-17,GSE97944,1.0,SRX2744795,SRR5456726,Troy Sandberg,Ying Hefner,4/18/17,True,True,True,True,True,True,ssw:wt_xyl,False,True
ecoli_00169,ica__wt_glc__1,ICA,ica,wt_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,,0.58,,,HiSeq 4000,PAIRED,ILLUMINA,4.0,,GSE122295,1.0,SRX4993780,SRR8173227,Anand Sastry,Ying Hefner,12/10/17,True,True,True,True,True,True,ica:wt_glc,True,True
ecoli_00170,ica__wt_glc__2,ICA,ica,wt_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,,0.58,,,HiSeq 4000,PAIRED,ILLUMINA,4.0,,GSE122295,1.0,SRX4993781,SRR8173228,Anand Sastry,Ying Hefner,12/10/17,True,True,True,True,True,True,ica:wt_glc,True,True
ecoli_00171,ica__wt_glc__3,ICA,ica,wt_glc,3,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,,0.66,,,HiSeq 4000,PAIRED,ILLUMINA,4.0,,GSE122295,1.0,SRX4993782,SRR8173229,Anand Sastry,Ying Hefner,12/23/17,True,True,True,True,True,True,ica:wt_glc,True,True
ecoli_00172,ica__wt_glc__4,ICA,ica,wt_glc,4,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,,0.66,,,HiSeq 4000,PAIRED,ILLUMINA,4.0,,GSE122295,1.0,SRX4993783,SRR8173230,Anand Sastry,Ying Hefner,12/23/17,True,True,True,True,True,True,ica:wt_glc,True,True
ecoli_00173,ica__arg_sbt__1,ICA,ica,arg_sbt,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,sorbitol(4),NH4Cl(1),O2,sauer trace element mixture,L-arginine (5.75mM),,0.27,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993784,SRR8173231,Anand Sastry,Ying Hefner,12/10/17,True,True,True,True,True,True,ica:arg_sbt,False,True
ecoli_00174,ica__arg_sbt__2,ICA,ica,arg_sbt,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,sorbitol(4),NH4Cl(1),O2,sauer trace element mixture,L-arginine (5.75mM),,0.27,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993785,SRR8173232,Anand Sastry,Ying Hefner,12/10/17,True,True,True,True,True,True,ica:arg_sbt,False,True
ecoli_00175,ica__cytd_rib__1,ICA,ica,cytd_rib,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,D-ribose(4),NH4Cl(1),O2,sauer trace element mixture,cytidine (1mM),,0.31,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993786,SRR8173233,Anand Sastry,Ying Hefner,12/23/17,True,True,True,True,True,True,ica:cytd_rib,False,True
ecoli_00176,ica__cytd_rib__2,ICA,ica,cytd_rib,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,D-ribose(4),NH4Cl(1),O2,sauer trace element mixture,cytidine (1mM),,0.31,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993787,SRR8173234,Anand Sastry,Ying Hefner,12/23/17,True,True,True,True,True,True,ica:cytd_rib,False,True
ecoli_00177,ica__gth__1,ICA,ica,gth,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture w/o MgSO4,glutathione (1mM),,0.07,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993788,SRR8173235,Anand Sastry,Ying Hefner,12/23/17,True,True,True,True,True,True,ica:gth,False,True
ecoli_00178,ica__gth__2,ICA,ica,gth,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture w/o MgSO4,glutathione (1mM),,0.07,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993789,SRR8173236,Anand Sastry,Ying Hefner,12/23/17,True,True,True,True,True,True,ica:gth,False,True
ecoli_00179,ica__leu_glcr__1,ICA,ica,leu_glcr,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucarate(4),NH4Cl(1),O2,sauer trace element mixture,leucine (10mM),,0.29,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993790,SRR8173237,Anand Sastry,Ying Hefner,12/10/17,True,True,True,True,True,True,ica:leu_glcr,False,True
ecoli_00180,ica__leu_glcr__2,ICA,ica,leu_glcr,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucarate(4),NH4Cl(1),O2,sauer trace element mixture,leucine (10mM),,0.29,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993791,SRR8173238,Anand Sastry,Ying Hefner,12/10/17,True,True,True,True,True,True,ica:leu_glcr,False,True
ecoli_00181,ica__met_glc__1,ICA,ica,met_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,methionine (5mM),,0.74,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993792,SRR8173239,Anand Sastry,Ying Hefner,12/10/17,True,True,True,True,True,True,ica:met_glc,False,True
ecoli_00182,ica__met_glc__2,ICA,ica,met_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,methionine (5mM),,0.74,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993793,SRR8173240,Anand Sastry,Ying Hefner,12/10/17,True,True,True,True,True,True,ica:met_glc,False,True
ecoli_00183,ica__no3_anaero__1,ICA,ica,no3_anaero,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),KNO3(20mM),sauer trace element mixture,,,0.35,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993794,SRR8173241,Anand Sastry,Ying Hefner,12/23/17,True,True,True,True,True,True,ica:no3_anaero,False,True
ecoli_00184,ica__no3_anaero__2,ICA,ica,no3_anaero,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),KNO3(20mM),sauer trace element mixture,,,0.35,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993795,SRR8173242,Anand Sastry,Ying Hefner,12/23/17,True,True,True,True,True,True,ica:no3_anaero,False,True
ecoli_00185,ica__phe_acgam__1,ICA,ica,phe_acgam,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,N-acetylglucosamine(4),NH4Cl(1),O2,sauer trace element mixture,phenylalanine (5mM),,0.63,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993796,SRR8173243,Anand Sastry,Ying Hefner,12/10/17,True,True,True,True,True,True,ica:phe_acgam,False,True
ecoli_00186,ica__phe_acgam__2,ICA,ica,phe_acgam,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,N-acetylglucosamine(4),NH4Cl(1),O2,sauer trace element mixture,phenylalanine (5mM),,0.63,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993797,SRR8173244,Anand Sastry,Ying Hefner,12/10/17,True,True,True,True,True,True,ica:phe_acgam,False,True
ecoli_00187,ica__thm_gal__1,ICA,ica,thm_gal,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,galactose(4),NH4Cl(1),O2,sauer trace element mixture,thiamine (1uM),,0.34,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993798,SRR8173245,Anand Sastry,Ying Hefner,12/10/17,True,True,True,True,True,True,ica:thm_gal,False,True
ecoli_00188,ica__thm_gal__2,ICA,ica,thm_gal,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,galactose(4),NH4Cl(1),O2,sauer trace element mixture,thiamine (1uM),,0.34,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993799,SRR8173246,Anand Sastry,Ying Hefner,12/10/17,True,True,True,True,True,True,ica:thm_gal,False,True
ecoli_00189,ica__tyr_glcn__1,ICA,ica,tyr_glcn,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,gluconate(4),NH4Cl(1),O2,sauer trace element mixture,tyrosine (5mM),,0.57,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993800,SRR8173247,Anand Sastry,Ying Hefner,12/10/17,True,True,True,True,True,True,ica:tyr_glcn,False,True
ecoli_00190,ica__tyr_glcn__2,ICA,ica,tyr_glcn,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,gluconate(4),NH4Cl(1),O2,sauer trace element mixture,tyrosine (5mM),,0.57,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993801,SRR8173248,Anand Sastry,Ying Hefner,12/10/17,True,True,True,True,True,True,ica:tyr_glcn,False,True
ecoli_00191,ica__ura_pyr__1,ICA,ica,ura_pyr,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,pyruvate(3.3),NH4Cl(1),O2,sauer trace element mixture,uracil (1 mM),,0.27,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993802,SRR8173249,Anand Sastry,Ying Hefner,12/23/17,True,True,True,True,True,True,ica:ura_pyr,False,True
ecoli_00192,ica__ura_pyr__2,ICA,ica,ura_pyr,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,pyruvate(3.3),NH4Cl(1),O2,sauer trace element mixture,uracil (1 mM),,0.27,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,1.0,SRX4993803,SRR8173250,Anand Sastry,Ying Hefner,12/23/17,True,True,True,True,True,True,ica:ura_pyr,False,True
ecoli_00193,ica__wt_glc__5,ICA,ica,wt_glc,5,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,,0.63,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,0.0,SRX5975758,SRR9204648,Anand Sastry,Ying Hefner,10/17/18,True,True,True,True,True,True,ica:wt_glc,True,True
ecoli_00194,ica__wt_glc__6,ICA,ica,wt_glc,6,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,,0.63,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,0.0,SRX5975759,SRR9204649,Anand Sastry,Ying Hefner,10/17/18,True,True,True,True,True,True,ica:wt_glc,True,True
ecoli_00197,ica__ade_glc__1,ICA,ica,ade_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,adenine (100mg/L),,0.78,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,0.0,SRX5975762,SRR9204652,Anand Sastry,Sibei (Julia) Xu,10/17/18,True,True,True,True,True,True,ica:ade_glc,False,True
ecoli_00198,ica__ade_glc__2,ICA,ica,ade_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,adenine (100mg/L),,0.78,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,GSE122295,0.0,SRX5975763,SRR9204653,Anand Sastry,Sibei (Julia) Xu,10/17/18,True,True,True,True,True,True,ica:ade_glc,False,True
ecoli_00199,ytf__wt_glc__1,yTF,ytf,wt_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,,0.69,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3741941,SRR6781997,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:wt_glc,True,True
ecoli_00200,ytf__wt_glc__2,yTF,ytf,wt_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,,0.68,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3741942,SRR6781998,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:wt_glc,True,True
ecoli_00201,ytf__delyafC__1,yTF,ytf,delyafC,1,Escherichia coli K-12 MG1655 del_yafC,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.66,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3741943,SRR6781999,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delyafC,False,True
ecoli_00202,ytf__delyafC__2,yTF,ytf,delyafC,2,Escherichia coli K-12 MG1655 del_yafC,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.66,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3741944,SRR6782000,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delyafC,False,True
