Experiment	mRNA-sense	mRNA-antisense	rRNA-sense	rRNA-antisense	tRNA-sense	tRNA-antisense	ncRNA-sense	ncRNA-antisense	unannotated	total-reads	unaligned	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_00177	5795388.0	152510.0	0.0	0.0	0.0	0.0	1220082.0	0.0	457531.0	7918088.0	292577.0	ecoli_00177_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7918088.0	0.0	20-101	52.0	18.71600713424222	99.69572957511964	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	0	7930536	2292567	7930536	800984136	4380345	792591372	1.0478065198534718	0.0232	0.9721	0.0048	0.0	0.0
ecoli_00178	5813677.0	149069.0	0.0	0.0	0.0	0.0	1043480.0	0.0	372672.0	7663600.0	284702.0	ecoli_00178_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7663600.0	0.0	20-101	52.0	18.08475766228824	99.57367346938776	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	0	7669728	2302404	7669728	774642528	2479237	767302189	0.9475775902662552	0.0232	0.9731	0.0037	0.0	0.0
ecoli_00179	10021051.0	119298.0	0.0	0.0	0.0	0.0	835088.0	0.0	835088.0	12872555.0	1062030.0	ecoli_00179_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12872555.0	0.0	20-101	51.0	17.153207247058894	99.74774036700563	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	12896277	3976006	12896277	1302523977	5781964	1290735860	0.9050211134808156	0.0159	0.9819	0.0022	0.0	0.0
ecoli_00180	10703484.0	127422.0	0.0	0.0	0.0	0.0	891957.0	0.0	891957.0	13591553.0	976733.0	ecoli_00180_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13591553.0	0.0	20-101	51.0	17.42711165452039	99.75494544295269	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	13608258	4197648	13608258	1374434058	4487729	1363668806	0.7832497992420966	0.0166	0.9811	0.0024	0.0	0.0
ecoli_00181	8346613.0	95938.0	0.0	0.0	95938.0	0.0	383752.0	0.0	671567.0	10310512.0	716704.0	ecoli_00181_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10310512.0	0.0	20-101	51.0	18.819522254945507	99.67579340385812	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	10325737	3220867	10325737	1042899437	3732864	1033783448	0.8741004814637752	0.011	0.9871	0.002	0.0	0.0
ecoli_00182	10019493.0	115167.0	0.0	0.0	115167.0	0.0	460666.0	0.0	806166.0	12350619.0	833960.0	ecoli_00182_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12350619.0	0.0	20-101	50.0	15.686429359820252	99.59353778138569	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	12363848	3854671	12363848	1248748648	3650543	1239006456	0.7801563601772965	0.01	0.9881	0.0018	0.0	0.0
ecoli_00183	6455742.0	157457.0	0.0	0.0	0.0	0.0	708557.0	0.0	551100.0	8407486.0	534630.0	ecoli_00183_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8407486.0	0.0	20-101	50.0	23.28715436277789	99.20604661131756	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	8441355	2407575	8441355	852576855	8599765	840298794	1.440111929850594	0.0201	0.9774	0.0025	0.0	0.0
ecoli_00184	6330547.0	156310.0	0.0	0.0	0.0	0.0	703394.0	0.0	547084.0	8370565.0	633230.0	ecoli_00184_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8370565.0	0.0	20-101	51.0	17.979603184692646	99.76382573936169	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	0	8408759	2398544	8408759	849284659	9377853	836351763	1.5227987298425931	0.0193	0.9779	0.0028	0.0	0.0
ecoli_00185	11893187.0	138293.0	0.0	0.0	138293.0	0.0	829757.0	0.0	968050.0	14745471.0	777891.0	ecoli_00185_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14745471.0	0.0	20-101	52.0	18.208488200697364	99.7931459768223	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass	0	14766394	4441014	14766394	1491405794	5565957	1479681632	0.786114821812205	0.0132	0.9844	0.0024	0.0	0.0
ecoli_00186	11078258.0	128817.0	0.0	0.0	128817.0	0.0	644085.0	0.0	901719.0	13794528.0	912832.0	ecoli_00186_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13794528.0	0.0	20-101	51.0	16.609333538183073	99.62332991748613	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	13811812	4158094	13811812	1394993012	4946215	1384322544	0.7649119320462947	0.0115	0.9863	0.0022	0.0	0.0
ecoli_00187	11670504.0	137300.0	0.0	0.0	0.0	0.0	961100.0	0.0	823800.0	14769152.0	1176448.0	ecoli_00187_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14769152.0	0.0	20-101	50.0	16.943871378673762	99.612591433821	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	14792483	4452769	14792483	1494040783	5910677	1481982288	0.8071061471151287	0.0158	0.9821	0.0021	0.0	0.0
ecoli_00188	11928893.0	284021.0	0.0	0.0	0.0	0.0	1136085.0	0.0	852064.0	15217275.0	1016212.0	ecoli_00188_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15217275.0	0.0	20-101	51.0	17.303744855311347	99.624389254975	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	15242149	4569031	15242149	1539457049	6042771	1527135268	0.8003978420836085	0.0214	0.9756	0.003	0.0	0.0
ecoli_00189	11427609.0	132879.0	0.0	0.0	132879.0	0.0	664396.0	0.0	930154.0	14308827.0	1020910.0	ecoli_00189_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14308827.0	0.0	20-101	50.0	15.709535871995516	99.5417372786742	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	14329383	4406996	14329383	1447267683	5449703	1434728326	0.8664158778151891	0.0131	0.9845	0.0024	0.0	0.0
ecoli_00190	10926756.0	125595.0	0.0	0.0	0.0	0.0	502380.0	0.0	879164.0	13566819.0	1132924.0	ecoli_00190_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13566819.0	0.0	20-101	51.0	18.22597005412231	99.72703947771393	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	13588624	4171069	13588624	1372451024	5602523	1360262512	0.8880835663247683	0.0137	0.9841	0.0022	0.0	0.0
ecoli_00191	5898674.0	151248.0	0.0	378120.0	0.0	0.0	529368.0	0.0	529368.0	8159938.0	673160.0	ecoli_00191_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8159938.0	0.0	20-101	51.0	17.607712394658858	99.766747982644	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	0	8197734	2315828	8197734	827971134	9436394	815106563	1.5537463169579533	0.0205	0.9771	0.0024	0.0	0.0
ecoli_00192	7147754.0	87168.0	0.0	0.0	0.0	0.0	784510.0	0.0	610174.0	9343226.0	713620.0	ecoli_00192_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9343226.0	0.0	20-101	50.0	22.095792782578894	99.1673094496483	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	9387835	2666707	9387835	948171335	10718669	933506482	1.5466458917997137	0.0163	0.9815	0.0022	0.0	0.0
ecoli_00193	6315279.0	73433.0	0.0	0.0	73433.0	0.0	367167.0	0.0	514034.0	7998898.0	655552.0	ecoli_00193_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7998898.0	0.0	20-101	50.0	25.332774095982018	99.23552444349207	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	8026594	2388279	8026594	810685994	7775889	799523657	1.3769001910251333	0.0135	0.9842	0.0023	0.0	0.0
ecoli_00194	6831611.0	79437.0	0.0	0.0	79437.0	0.0	397187.0	0.0	556061.0	8592205.0	648472.0	ecoli_00194_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8592205.0	0.0	20-101	51.0	19.42881605785002	99.76483638367569	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	8612655	2572612	8612655	869878155	6305905	859899237	1.1471627310838723	0.012	0.9852	0.0028	0.0	0.0
ecoli_00195	6619909.0	82749.0	0.0	496493.0	82749.0	0.0	413744.0	0.0	579242.0	8927508.0	652622.0	ecoli_00195_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8927508.0	0.0	20-101	51.0	18.019515967137067	99.7660363899982	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	8952048	2663620	8952048	904156848	7246862	893109704	1.2218172128471232	0.0117	0.9861	0.0022	0.0	0.0
ecoli_00196	5164033.0	198617.0	0.0	0.0	66206.0	0.0	662056.0	0.0	529644.0	7326270.0	705714.0	ecoli_00196_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7326270.0	0.0	20-101	50.0	25.69683474254385	99.23265454317136	pass	pass	pass	warn	warn	pass	warn	fail	fail	pass	0	7364507	2214948	7364507	743815207	8235523	732314895	1.5461248831391532	0.0333	0.9638	0.0029	0.0	0.0
ecoli_00197	6492918.0	164378.0	0.0	0.0	82189.0	0.0	739699.0	0.0	657511.0	9053003.0	916308.0	ecoli_00197_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9053003.0	0.0	20-101	50.0	24.042701451136928	99.22069947397566	pass	pass	pass	warn	warn	pass	warn	fail	fail	pass	0	9113140	2734343	9113140	920427140	11578159	904831725	1.6943671391523725	0.0272	0.9702	0.0026	0.0	0.0
ecoli_00198	3467923.0	82570.0	0.0	0.0	41285.0	0.0	206424.0	0.0	288994.0	4611317.0	524121.0	ecoli_00198_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4611317.0	0.0	20-101	50.0	30.27602180198638	99.1593299701582	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass	0	4646052	1382575	4646052	469251252	6667367	460619488	1.8394759658520845	0.0233	0.975	0.0016	0.0	0.0
ecoli_00199	10046685.0	116822.0	116822.0	0.0	0.0	0.0	584110.0	0.0	817753.0	12869990.0	1187798.0	ecoli_00199_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12869990.0	0.0	20-101	50.0	17.76137807274562	99.61887942414872	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	12886326	3991599	12886326	1301518926	4241603	1291506626	0.7692780950002105	0.0159	0.9819	0.0022	0.0	0.0
ecoli_00200	9406919.0	109383.0	0.0	0.0	0.0	0.0	437531.0	0.0	765679.0	11583932.0	864420.0	ecoli_00200_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11583932.0	0.0	20-101	50.0	15.520220728248509	99.62110274818602	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	11608719	3631688	11608719	1172480619	4774565	1162486753	0.8523693985256401	0.0165	0.981	0.0025	0.0	0.0
ecoli_00201	8630152.0	207955.0	0.0	0.0	0.0	0.0	831822.0	0.0	727844.0	11665432.0	1267659.0	ecoli_00201_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11665432.0	0.0	20-101	50.0	18.65711415801565	99.58574255972692	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	11683188	3610202	11683188	1180001988	4513594	1170253630	0.8261306420782063	0.0213	0.9755	0.0032	0.0	0.0
ecoli_00202	7802458.0	105439.0	1054386.0	0.0	0.0	0.0	843509.0	0.0	632632.0	11768486.0	1330062.0	ecoli_00202_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11768486.0	0.0	20-101	51.0	16.636389147926085	99.76625268534971	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	0	11785423	3650107	11785423	1190327723	4319759	1180744008	0.8051324702281171	0.0202	0.9768	0.003	0.0	0.0
ecoli_00203	7947403.0	184823.0	0.0	0.0	92412.0	0.0	462058.0	0.0	646882.0	10044662.0	711084.0	ecoli_00203_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10044662.0	0.0	20-101	51.0	18.310093781230126	99.794982847606	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	10065487	3075817	10065487	1016614187	4491377	1007728126	0.8740839065233309	0.0196	0.9775	0.0029	0.0	0.0
ecoli_00204	7317130.0	172168.0	0.0	0.0	0.0	0.0	430419.0	0.0	602587.0	9380923.0	858619.0	ecoli_00204_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9380923.0	0.0	20-101	50.0	18.002005499820644	99.6040031455327	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	9400831	2881044	9400831	949483931	4073973	941281937	0.863837052130164	0.0197	0.9778	0.0025	0.0	0.0
ecoli_00205	10295282.0	242242.0	0.0	0.0	0.0	0.0	726726.0	0.0	847847.0	13499066.0	1386969.0	ecoli_00205_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13499066.0	0.0	20-101	50.0	17.663606844503374	99.59901270206396	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	13518649	4224980	13518649	1365383549	4918059	1354354620	0.8077531773454815	0.0207	0.9762	0.0031	0.0	0.0
ecoli_00206	9630975.0	114654.0	114654.0	0.0	0.0	0.0	802581.0	0.0	802581.0	12718089.0	1252644.0	ecoli_00206_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12718089.0	0.0	20-101	51.0	17.626228307592484	99.7658583769936	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	0	12732089	3994893	12732089	1285940989	4145940	1276014298	0.7719398545433566	0.0212	0.9757	0.0031	0.0	0.0
ecoli_00207	8318650.0	205399.0	0.0	0.0	0.0	0.0	924294.0	0.0	718896.0	11459042.0	1291803.0	ecoli_00207_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11459042.0	0.0	20-101	51.0	19.164110849932737	99.73454936285248	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	11472322	3586338	11472322	1158704522	3826875	1149314727	0.8103701005492409	0.0275	0.9693	0.0031	0.0	0.0
ecoli_00208	8738589.0	213136.0	0.0	0.0	0.0	0.0	852545.0	0.0	745977.0	11795458.0	1245211.0	ecoli_00208_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11795458.0	0.0	20-101	51.0	18.22640452144913	99.73986919371843	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	11813712	3725795	11813712	1193184912	4395957	1183094966	0.845631376874132	0.0248	0.9723	0.003	0.0	0.0
ecoli_00209	7744467.0	184392.0	0.0	0.0	92196.0	0.0	553176.0	0.0	645372.0	10285568.0	1065965.0	ecoli_00209_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10285568.0	0.0	21-101	51.0	18.862614450827657	99.7329825635298	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	10298220	3174720	10298220	1040120220	3568903	1031971080	0.7834805865037409	0.0217	0.9754	0.0029	0.0	0.0
ecoli_00210	10908938.0	262866.0	0.0	0.0	131433.0	0.0	920031.0	0.0	920031.0	14650086.0	1506787.0	ecoli_00210_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14650086.0	0.0	20-101	50.0	16.113456218329926	99.57801271610285	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	14673943	4504017	14673943	1482068243	5892270	1469571695	0.8431830355331351	0.0229	0.9742	0.0029	0.0	0.0
ecoli_00211	3373073.0	40156.0	0.0	0.0	40156.0	0.0	281089.0	0.0	281089.0	4478416.0	462853.0	ecoli_00211_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4478416.0	0.0	20-101	50.0	25.25157860230116	99.57713173586376	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	4484931	1381034	4484931	452978031	1749747	449237716	0.8257166449646209	0.0159	0.9813	0.0028	0.0	0.0
ecoli_00212	3253663.0	38734.0	0.0	0.0	38734.0	0.0	271139.0	0.0	271139.0	4314153.0	440744.0	ecoli_00212_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4314153.0	0.0	20-101	51.0	27.586398611077804	99.76662070167656	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	4319778	1324385	4319778	436297578	1578087	432787195	0.8045845718630141	0.0142	0.9833	0.0025	0.0	0.0
ecoli_00213	8711071.0	106233.0	0.0	0.0	0.0	0.0	1062326.0	0.0	743628.0	11745927.0	1122669.0	ecoli_00213_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11745927.0	0.0	20-101	51.0	18.91555696762306	99.7548845655179	pass	pass	pass	warn	fail	pass	warn	fail	warn	pass	0	11756878	3679870	11756878	1187444678	3507210	1178480611	0.7549039686714567	0.0196	0.9773	0.0031	0.0	0.0
ecoli_00214	9515677.0	116045.0	232090.0	0.0	0.0	0.0	812314.0	0.0	812314.0	12807829.0	1319389.0	ecoli_00214_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12807829.0	0.0	20-101	50.0	18.998932508103035	99.5857290099673	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	12820993	4037306	12820993	1294920293	4053924	1284773262	0.7836027479723805	0.0182	0.9788	0.003	0.0	0.0
ecoli_00215	8837967.0	215560.0	0.0	0.0	107780.0	0.0	862241.0	0.0	862241.0	12032414.0	1146625.0	ecoli_00215_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12032414.0	0.0	20-100	51.0	21.512530705518664	99.0107750614299	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	0	12054587	3721303	12054587	1205458700	4530808	1194570607	0.9032323546215232	0.0188	0.9785	0.0027	0.0	0.0
ecoli_00216	8119306.0	100238.0	100238.0	0.0	100238.0	0.0	801907.0	0.0	801907.0	11212210.0	1188376.0	ecoli_00216_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11212210.0	0.0	20-100	51.0	19.055586588177054	99.21192235964186	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	11237518	3477139	11237518	1123751800	5035053	1112923191	0.9636121606212332	0.0201	0.9773	0.0026	0.0	0.0
ecoli_00217	9194724.0	216346.0	0.0	0.0	0.0	0.0	649039.0	0.0	757213.0	11627486.0	810164.0	ecoli_00217_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11627486.0	0.0	20-101	51.0	15.142957855249984	99.79242150882831	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	11655541	3666087	11655541	1177209641	5362357	1166573042	0.9035433137435542	0.0188	0.9782	0.0029	0.0	0.0
ecoli_00218	7721464.0	186059.0	93030.0	0.0	0.0	0.0	651208.0	0.0	651208.0	10291173.0	988204.0	ecoli_00218_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10291173.0	0.0	20-101	51.0	18.35199135369201	99.77541199628072	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	10309639	3280693	10309639	1041273539	4122189	1032528242	0.8398654793819744	0.0214	0.9753	0.0033	0.0	0.0
ecoli_00219	9683689.0	115282.0	0.0	0.0	115282.0	0.0	806974.0	0.0	806974.0	12946556.0	1418355.0	ecoli_00219_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12946556.0	0.0	20-101	51.0	16.173669237210127	99.76934406339417	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	12966983	3972366	12966983	1309665283	5262025	1298646794	0.841320995755524	0.018000000000000002	0.9791	0.0029	0.0	0.0
ecoli_00220	10555579.0	125662.0	0.0	0.0	125662.0	0.0	753970.0	0.0	879632.0	14058934.0	1618429.0	ecoli_00220_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14058934.0	0.0	20-101	50.0	16.974527196368538	99.582035451621	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	14077733	4181745	14077733	1421851033	781328	1415050436	0.4782918070995979	0.0176	0.9796	0.0028	0.0	0.0
ecoli_00221	3969209.0	48405.0	96810.0	0.0	0.0	0.0	338835.0	0.0	338835.0	5363636.0	571542.0	ecoli_00221_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5363636.0	0.0	20-101	50.0	24.1690769556286	99.59302681986622	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	5370658	1582041	5370658	542436458	299683	539880001	0.4712915148487309	0.014	0.9836	0.0024	0.0	0.0
ecoli_00222	5119191.0	60943.0	0.0	0.0	60943.0	0.0	426599.0	0.0	426599.0	6699959.0	605684.0	ecoli_00222_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6699959.0	0.0	20-101	51.0	22.231239437355924	99.7705236703687	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	6707188	1981744	6707188	677425988	369968	674200236	0.4761777754531614	0.0128	0.9847	0.0025	0.0	0.0
ecoli_00223	8346179.0	103039.0	0.0	0.0	0.0	0.0	927353.0	0.0	721275.0	11561560.0	1463714.0	ecoli_00223_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11561560.0	0.0	20-101	51.0	17.010285680411783	99.76966032265543	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	11579963	3392534	11579963	1169576263	632761	1164034660	0.4738128820933501	0.0201	0.9771	0.0028	0.0	0.0
ecoli_00224	8640081.0	106668.0	0.0	0.0	0.0	0.0	1066677.0	0.0	746674.0	11847038.0	1286938.0	ecoli_00224_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11847038.0	0.0	20-101	51.0	18.11127639020429	99.6005911351006	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	11858526	3470808	11858526	1197711126	629925	1192063872	0.4715038440746688	0.0152	0.9819	0.0028	0.0	0.0
ecoli_00225	8765235.0	219131.0	0.0	0.0	0.0	0.0	1314785.0	0.0	657393.0	12196350.0	1239806.0	ecoli_00225_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12196350.0	0.0	20-101	50.0	17.170169477697936	99.57581374755564	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass	0	12214414	3627481	12214414	1233655814	656087	1227556038	0.4944471489354973	0.0198	0.9767	0.0035	0.0	0.0
ecoli_00226	7086968.0	179417.0	179417.0	0.0	0.0	0.0	897084.0	0.0	538251.0	10062745.0	1181608.0	ecoli_00226_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10062745.0	0.0	20-101	51.0	17.674662562076602	99.76717227754456	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	0	10078335	2972008	10078335	1017911835	542003	1013061161	0.4765318403042244	0.0236	0.9731	0.0033	0.0	0.0
ecoli_00227	5336073.0	128580.0	0.0	0.0	64290.0	0.0	385740.0	0.0	578610.0	7291614.0	798321.0	ecoli_00227_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7291614.0	0.0	20-75	51.0	52.85743738882828	73.45953035912214	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass	0	7309138	1960092	7309138	548185350	3701642	541722609	1.1789335486619623	0.0191	0.9792	0.0018	0.0	0.0
ecoli_00228	5057219.0	123347.0	0.0	0.0	61673.0	0.0	431714.0	0.0	555061.0	7043621.0	814607.0	ecoli_00228_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7043621.0	0.0	20-75	51.0	53.116623538740406	73.46937661750967	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass	0	7061062	1885093	7061062	529579650	3531912	523417369	1.1636174086372086	0.0202	0.9779	0.0019	0.0	0.0
ecoli_00229	4880656.0	122016.0	0.0	0.0	61008.0	0.0	488066.0	0.0	549074.0	7161450.0	1060630.0	ecoli_00229_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7161450.0	0.0	20-75	51.0	58.06699416595438	73.41675051840059	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass	0	7177308	1916150	7177308	538298100	3995912	531606135	1.2431708378684598	0.03	0.9679	0.0021	0.0	0.0
ecoli_00230	4871967.0	120295.0	0.0	0.0	60148.0	0.0	481182.0	0.0	481182.0	6825703.0	810929.0	ecoli_00230_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6825703.0	0.0	20-75	50.0	53.96455986215285	73.29764069722928	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass	0	6841188	1838512	6841188	513089100	3355049	507158955	1.1557729446990783	0.0201	0.9778	0.0021	0.0	0.0
ecoli_00231	7342286.0	94132.0	0.0	0.0	94132.0	0.0	1035451.0	0.0	753055.0	10729015.0	1409959.0	ecoli_00231_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10729015.0	0.0	20-75	50.0	48.634670614093196	73.29883423594805	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	0	10748683	2880780	10748683	806151225	5205890	796931551	1.1436655696950655	0.017	0.9812	0.0018	0.0	0.0
ecoli_00232	6925496.0	86569.0	0.0	0.0	86569.0	0.0	865687.0	0.0	692550.0	9894612.0	1237741.0	ecoli_00232_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9894612.0	0.0	20-75	51.0	47.77403614422067	73.4684403996842	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	9912160	2639279	9912160	743412000	4966770	734767445	1.1628215578979086	0.0181	0.98	0.0019	0.0	0.0
ecoli_00233	11994564.0	296162.0	0.0	0.0	148081.0	0.0	1184648.0	0.0	1184648.0	16920324.0	2112221.0	ecoli_00233_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16920324.0	0.0	20-75	51.0	46.38450509090646	73.46738466710212	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	16959697	4512801	16959697	1271977275	8586248	1257117233	1.1682631672802488	0.0209	0.9768	0.0023	0.0	0.0
ecoli_00234	6588436.0	78434.0	0.0	0.0	78434.0	0.0	470603.0	0.0	627470.0	9097216.0	1253839.0	ecoli_00234_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9097216.0	0.0	20-75	50.0	55.37918819145442	73.25491337129951	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass	0	9115388	2417279	9115388	683654100	4731261	675540063	1.1868629179580727	0.0175	0.9807	0.0018	0.0	0.0
ecoli_00235	6648587.0	102286.0	0.0	0.0	102286.0	0.0	2454863.0	0.0	818288.0	11422255.0	1295945.0	ecoli_00235_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11422255.0	0.0	20-75	50.0	44.56295942793211	73.27937451930464	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	0	11445532	3199483	11445532	858414900	5155079	848962514	1.1011442135964788	0.0249	0.9724	0.0027	0.0	0.0
ecoli_00236	6599994.0	183333.0	0.0	0.0	91667.0	0.0	1649999.0	0.0	733333.0	10411831.0	1153505.0	ecoli_00236_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10411831.0	0.0	20-75	51.0	46.30452730615488	73.484078640923	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	0	10429783	2777308	10429783	782233725	5120585	773314352	1.1402439852615662	0.0244	0.9728	0.0027	0.0	0.0
